id,longitude,latitude,gps_height,quality_group,district_code,region_code,extraction_type,waterpoint_type
45844,36.04383403,-10.60875556,889,good,5,10,swn 80,hand pump
45845,36.96802598,-7.6785586,259,good,3,5,gravity,communal standpipe
45846,34.92661612,-8.82309916,1595,good,4,11,nira/tanira,hand pump
45847,39.45813832,-9.62289683,-19,salty,23,80,india mark ii,hand pump
45849,37.18213602,-11.03843467,611,good,1,10,other - swn 81,hand pump
45850,36.99644826,-7.59223142,314,good,1,5,gravity,communal standpipe
45851,35.60534203,-3.44137369,1421,good,30,24,gravity,communal standpipe
45852,37.75424273,-4.05983901,908,good,3,3,gravity,communal standpipe
45853,0,-2.00E-08,0,good,1,17,nira/tanira,hand pump
45854,31.21669566,-8.42437568,1314,good,2,15,gravity,communal standpipe
45855,38.84910493,-10.39097822,373,salty,3,8,submersible,communal standpipe multiple
45858,37.60353043,-3.18563204,1436,good,1,3,gravity,communal standpipe
45859,36.12240007,-10.46327383,844,good,5,10,gravity,communal standpipe multiple
45860,34.51785762,-9.76941655,1799,good,5,11,gravity,communal standpipe
45861,39.258859,-7.18920303,29,good,4,6,other,other
45862,30.63251824,-2.55109478,0,good,30,18,gravity,communal standpipe
45863,36.65520828,-3.31614841,1516,good,2,2,gravity,communal standpipe
45866,32.08791049,-6.8130438,1150,good,1,15,india mark ii,hand pump
45867,32.67758341,-2.5639133,0,salty,5,19,swn 80,hand pump
45869,35.16120501,-8.10646613,1796,good,1,11,swn 80,hand pump
45870,0,-2.00E-08,0,unknown,6,19,other,other
45871,35.57276138,-4.34753325,1546,good,2,21,submersible,communal standpipe
45872,37.3618377,-3.34994818,792,good,6,3,gravity,communal standpipe
45873,33.04296372,-2.6159031,0,good,2,19,other,other
45874,33.14733749,-8.63264587,0,good,1,12,gravity,communal standpipe
45875,35.51383181,-4.2306105,1605,good,1,21,gravity,communal standpipe
45876,33.66509152,-8.99872192,0,good,2,12,gravity,communal standpipe
45877,33.81858287,-9.29699052,0,good,4,12,gravity,communal standpipe
45880,37.47024984,-5.37000973,0,good,7,4,gravity,communal standpipe
45881,34.84180183,-6.08550347,1221,salty,3,13,mono,communal standpipe multiple
45882,34.48370268,-2.06485034,1279,salty,2,20,submersible,communal standpipe
45884,39.68631085,-10.19279839,39,good,23,80,ksb,communal standpipe
45886,33.04857289,-1.84987437,1220,good,1,19,other,other
45887,30.21525785,-4.33972891,1474,good,2,16,gravity,communal standpipe multiple
45888,38.55256307,-8.46201194,80,good,53,60,mono,communal standpipe
45889,33.32829159,-3.15937362,0,good,4,19,swn 80,hand pump
45890,36.31772987,-2.82378681,1169,good,6,2,gravity,cattle trough
45891,33.16287766,-8.95925992,0,good,6,12,nira/tanira,hand pump
45893,38.9170539,-7.43676673,45,good,43,60,other,other
45894,34.71371694,-4.88817882,1478,good,4,13,india mark ii,hand pump
45895,37.69001169,-6.06471607,363,good,6,5,nira/tanira,hand pump
45896,0,-2.00E-08,0,good,6,19,submersible,communal standpipe multiple
45898,29.75033431,-4.62931055,1610,good,3,16,gravity,communal standpipe
45899,39.12210812,-6.91383402,50,good,2,7,submersible,communal standpipe
45900,35.89588167,-6.28705603,0,good,4,1,mono,communal standpipe
45901,34.798041,-9.72928075,1894,good,5,11,gravity,communal standpipe
45902,36.21522258,-8.18064907,303,good,3,5,nira/tanira,hand pump
45903,33.63614265,-9.36693401,0,good,4,12,gravity,communal standpipe
45905,33.98103967,-5.11953066,1029,unknown,2,13,mono,communal standpipe
45907,32.07106296,-8.68443292,1492,good,2,15,india mark ii,hand pump
45909,36.9206889,-7.14670153,556,good,1,5,other,other
45910,34.988023,-8.88221077,1546,good,4,11,gravity,communal standpipe
45911,37.43933687,-3.43899593,704,good,4,3,submersible,communal standpipe
45912,39.77122522,-10.83087144,190,good,4,9,submersible,communal standpipe multiple
45913,34.55507346,-9.38459782,2171,good,4,11,gravity,communal standpipe
45917,36.66191686,-3.3638224,1398,good,3,2,submersible,communal standpipe
45918,33.54049081,-3.13903192,0,good,2,17,swn 80,hand pump
45919,37.65470558,-3.61720565,1341,good,2,3,gravity,other
45920,37.51520434,-7.00561337,598,good,6,5,swn 80,hand pump
45922,34.96184409,-5.83383311,1110,good,3,13,mono,communal standpipe multiple
45923,39.48139316,-10.77131772,337,good,4,9,submersible,communal standpipe multiple
45924,38.94802197,-10.86654765,305,salty,33,90,mono,other
45925,31.6020629,-8.0543548,1926,good,4,15,gravity,communal standpipe
45926,37.90636434,-4.51464276,610,good,3,3,gravity,communal standpipe
45927,39.69486353,-7.96846926,-26,good,60,60,nira/tanira,hand pump
45928,31.49601982,-1.5653031,0,good,2,18,gravity,communal standpipe
45929,38.00961628,-4.32055081,1335,good,3,3,gravity,communal standpipe
45930,39.18778646,-7.88228397,-20,good,53,60,afridev,hand pump
45933,30.03382303,-4.43724849,1619,good,2,16,gravity,communal standpipe
45934,39.32551789,-6.85738362,-27,good,3,7,submersible,other
45935,33.83871947,-9.57584223,0,good,3,12,gravity,communal standpipe
45936,34.22799535,-4.56772363,1196,milky,1,13,afridev,hand pump
45937,36.53550736,-5.75506938,0,salty,3,1,mono,communal standpipe
45938,38.21628257,-6.68523358,206,good,1,6,ksb,communal standpipe
45939,36.6662414,-6.32261066,0,good,3,1,gravity,communal standpipe
45940,37.01921498,-3.29685416,1141,good,7,2,gravity,communal standpipe multiple
45941,33.46561907,-2.14558328,1169,good,4,20,afridev,hand pump
45942,32.56330543,-4.41097941,0,good,3,14,afridev,hand pump
45944,33.84325741,-9.53947266,0,good,3,12,gravity,communal standpipe
45945,34.20611347,-9.4483773,2214,good,3,11,gravity,communal standpipe
45946,35.32173063,-4.14508901,1840,good,3,21,other,other
45947,35.6304121,-7.68417398,1417,good,1,11,gravity,communal standpipe
45948,37.35536059,-3.61045679,679,good,4,3,submersible,communal standpipe
45949,39.10785558,-9.67100314,61,good,13,80,nira/tanira,hand pump
45950,39.47433125,-9.52004769,28,good,13,80,submersible,communal standpipe multiple
45952,34.06484555,-1.96626591,1310,good,4,20,other,other
45953,36.71797582,-8.57600266,378,good,4,5,swn 80,hand pump
45954,31.53679211,-2.78513942,0,good,4,18,nira/tanira,hand pump
45956,37.72244018,-7.02260056,417,good,2,5,gravity,communal standpipe
45957,0,-2.00E-08,0,good,1,17,other,hand pump
45958,36.47726039,-4.17029699,1523,salty,4,21,submersible,communal standpipe
45959,35.30371359,-8.14986142,1687,good,2,11,gravity,communal standpipe
45961,30.75170506,-2.96481446,0,good,30,18,india mark ii,hand pump
45962,34.70680359,-9.28971132,1970,good,4,11,gravity,communal standpipe
45963,38.00557852,-4.30265707,1330,good,3,3,gravity,communal standpipe
45964,40.31969929,-10.43481058,-39,good,1,99,nira/tanira,hand pump
45965,0,-2.00E-08,0,good,2,19,other,other
45966,38.91304584,-6.47246076,-7,good,1,6,submersible,communal standpipe
45967,31.83638207,-8.35178956,1602,good,2,15,india mark ii,hand pump
45971,34.54353449,-4.71337401,1473,unknown,2,13,other,other
45973,37.65915715,-3.71634579,1539,good,2,3,gravity,communal standpipe
45975,39.00600293,-10.24523451,421,good,53,80,gravity,communal standpipe
45977,30.56300925,-2.77709307,0,good,30,18,india mark ii,hand pump
45978,29.77656039,-4.95712783,868,good,3,16,gravity,communal standpipe multiple
45979,36.65840825,-3.56721368,1073,good,2,2,gravity,communal standpipe
45980,38.66399162,-5.80450523,65,salty,5,4,submersible,communal standpipe multiple
45981,35.68498603,-2.29260702,1256,good,5,2,gravity,communal standpipe multiple
45982,33.83906439,-9.16292656,0,good,4,12,gravity,communal standpipe
45983,38.29988307,-4.6260384,1768,good,1,4,gravity,communal standpipe
45984,32.5282567,-3.70582425,0,milky,3,17,other,other
45985,34.88192075,-11.02277613,1675,good,3,10,gravity,communal standpipe
45986,37.67834178,-3.69217767,1278,good,2,3,gravity,communal standpipe
45988,34.18954507,-4.34840789,1078,good,1,13,submersible,communal standpipe multiple
45989,33.09807715,-9.21952307,0,good,6,12,nira/tanira,hand pump
45990,38.46695238,-5.17298478,0,good,2,4,afridev,hand pump
45991,38.65904987,-10.72902255,412,salty,33,90,mono,communal standpipe multiple
45993,32.8781344,-2.64770398,0,good,3,19,nira/tanira,hand pump
45995,36.7145901,-3.35060591,1550,good,2,2,gravity,communal standpipe
45997,37.58109995,-3.14070157,1709,good,1,3,gravity,communal standpipe
45998,36.77964404,-3.44262466,1091,good,2,2,gravity,communal standpipe
45999,40.27913157,-10.53688468,-13,good,1,99,submersible,communal standpipe multiple
46000,34.61299273,-10.5217732,456,good,5,11,nira/tanira,hand pump
46001,37.71428349,-3.77167192,771,good,2,3,gravity,communal standpipe
46002,36.01256482,-10.53277172,831,good,5,10,gravity,communal standpipe
46003,34.53157376,-9.77155871,1742,good,5,11,gravity,communal standpipe
46004,30.25622814,-4.52353992,1240,good,2,16,gravity,communal standpipe
46006,32.92662151,-1.99575755,1200,good,1,19,other,communal standpipe multiple
46007,33.63924151,-3.57828137,0,good,8,17,nira/tanira,hand pump
46008,38.98823151,-6.51980283,-15,good,1,6,submersible,communal standpipe
46009,37.3356559,-3.24967339,1312,good,4,3,gravity,other
46010,38.61364955,-10.18611141,310,unknown,3,8,other,communal standpipe multiple
46011,31.29195712,-7.82037414,1676,good,3,15,india mark ii,hand pump
46012,35.79315109,-10.58344029,1094,good,5,10,other,other
46013,29.93301788,-4.81017605,1039,good,2,16,gravity,communal standpipe
46014,33.21950397,-9.26514491,0,good,2,12,gravity,communal standpipe
46015,31.61755784,-2.63382654,0,good,8,18,afridev,hand pump
46017,34.48641371,-9.85877038,1686,good,5,11,gravity,communal standpipe
46018,31.26646388,-7.59307626,1730,good,3,15,gravity,communal standpipe
46019,39.3624847,-10.30089214,90,good,23,80,gravity,communal standpipe multiple
46020,36.85848028,-3.63615989,917,fluoride,4,21,other,other
46021,32.06655496,-8.69255155,1474,good,2,15,india mark ii,hand pump
46022,33.55919426,-9.08105138,0,good,4,12,gravity,communal standpipe
46023,31.90821832,-3.45648016,0,good,5,17,gravity,communal standpipe
46024,31.84304724,-1.29710613,0,good,6,18,gravity,improved spring
46025,34.80105127,-9.1645178,1832,good,4,11,gravity,communal standpipe
46026,33.08120437,-4.06537135,0,good,1,14,nira/tanira,hand pump
46027,0,-2.00E-08,0,good,1,17,swn 80,hand pump
46028,35.83888254,-6.49827787,0,good,4,1,submersible,communal standpipe
46029,37.60292727,-9.9244271,838,good,43,80,other,other
46031,35.6787646,-10.42760228,991,good,2,10,india mark ii,hand pump
46032,33.67458583,-3.01692146,0,good,2,17,other,other
46034,34.13897365,-3.06650229,0,good,6,17,nira/tanira,hand pump
46035,33.88266156,-3.17956832,0,good,2,17,gravity,communal standpipe
46036,31.54569767,-1.79581872,0,good,3,18,ksb,communal standpipe
46037,29.74872083,-4.74172808,1010,good,3,16,gravity,communal standpipe multiple
46038,30.34807735,-4.39543937,1246,good,2,16,gravity,communal standpipe
46039,33.08367126,-2.66007083,0,good,7,19,afridev,hand pump
46040,36.72863582,-4.64814072,1012,salty,5,21,india mark ii,hand pump
46041,37.03484608,-7.65379219,287,good,1,5,india mark ii,hand pump
46043,30.92769417,-1.40824119,0,good,1,18,nira/tanira,hand pump
46044,39.00286835,-10.25213157,415,unknown,53,80,gravity,communal standpipe
46045,31.46916785,-1.69351268,0,good,2,18,other,other
46046,33.51442918,-3.05132991,0,salty,2,17,swn 80,hand pump
46047,33.18186707,-3.87930243,0,good,3,17,swn 80,hand pump
46049,30.58023764,-5.72730956,1349,good,1,15,other,hand pump
46050,0,-2.00E-08,0,salty,1,17,nira/tanira,hand pump
46051,33.22869904,-2.73813882,0,good,4,19,mono,communal standpipe multiple
46052,30.41190322,-6.74550669,771,good,1,15,other,communal standpipe
46053,33.14082786,-9.0593862,0,good,6,12,nira/tanira,hand pump
46054,34.77860268,-9.38885062,1949,good,4,11,other - rope pump,hand pump
46056,31.40766213,-1.21898749,0,good,7,18,india mark ii,hand pump
46057,31.52153862,-8.17570871,1786,good,2,15,gravity,communal standpipe
46058,30.48812512,-3.65968982,1314,good,1,16,india mark ii,hand pump
46059,34.63333709,-11.00164237,506,good,3,10,gravity,communal standpipe
46061,38.53657971,-5.10798414,267,salty,2,4,nira/tanira,hand pump
46062,32.93471842,-2.61856464,0,good,3,19,other,hand pump
46064,39.17130952,-7.4594098,-4,good,4,6,swn 80,hand pump
46065,29.67253045,-4.77831255,975,good,3,16,gravity,communal standpipe multiple
46066,0,-2.00E-08,0,good,2,19,other,other
46067,33.71140516,-2.76297084,0,good,2,19,nira/tanira,hand pump
46068,29.74162079,-4.87738747,836,good,3,16,gravity,communal standpipe multiple
46069,36.82433484,-3.31688251,1587,good,7,2,gravity,communal standpipe
46070,33.85434668,-9.32627807,0,good,4,12,gravity,communal standpipe
46071,31.50718577,-2.85262059,0,unknown,4,18,nira/tanira,hand pump
46072,34.77206012,-5.14020215,1507,good,2,13,other,communal standpipe
46073,32.02115427,-8.48075028,1652,good,2,15,gravity,communal standpipe
46074,35.72367647,-3.71365756,998,good,1,21,gravity,communal standpipe multiple
46078,0,-2.00E-08,0,good,2,19,mono,communal standpipe
46079,36.81121892,-6.17979473,0,salty,3,1,mono,communal standpipe multiple
46080,36.88863305,-3.60402702,927,salty,4,21,swn 80,hand pump
46081,34.68368478,-9.90558484,1685,good,5,11,gravity,communal standpipe
46082,32.06353304,-6.72002496,1167,good,1,15,india mark ii,hand pump
46083,37.14417797,-6.78671137,431,good,1,5,submersible,communal standpipe
46085,33.53032024,-3.14206685,0,good,2,17,swn 80,hand pump
46086,37.67101085,-3.70474703,1368,unknown,2,3,gravity,communal standpipe
46087,31.37933079,-1.21003725,0,good,7,18,swn 80,hand pump
46088,35.67593693,-4.2882898,1347,good,1,21,swn 80,hand pump
46090,31.84122114,-1.08564546,0,good,2,18,gravity,improved spring
46091,39.12087634,-6.90945702,64,salty,2,7,nira/tanira,hand pump
46092,34.94817533,-5.10072927,1605,good,2,13,afridev,hand pump
46093,36.78174223,-3.36936635,1314,good,7,2,gravity,communal standpipe
46097,38.38274074,-4.8283418,1319,good,1,4,gravity,communal standpipe
46098,36.92861514,-3.2524938,1383,good,7,2,gravity,communal standpipe
46099,32.7736362,-5.1128348,0,good,6,14,other,other
46100,30.91847298,-3.31661977,1298,good,1,16,gravity,communal standpipe
46101,31.07304254,-6.3778938,1108,good,1,15,swn 80,hand pump
46102,37.50650933,-3.52896994,692,good,4,3,submersible,communal standpipe
46103,35.38818129,-7.65942623,908,good,1,11,gravity,communal standpipe
46104,35.85121544,-4.16957928,1263,good,1,21,gravity,communal standpipe multiple
46105,31.85892203,-8.65599885,1645,good,2,15,other,other
46106,36.77531322,-3.37050874,1309,good,7,2,gravity,communal standpipe
46110,37.9228468,-9.89920556,439,good,43,80,nira/tanira,hand pump
46112,36.21875437,-11.12237644,756,good,5,10,swn 80,hand pump
46115,34.80127256,-11.2818813,449,good,3,10,gravity,communal standpipe
46116,33.63544951,-9.21050194,0,good,4,12,gravity,communal standpipe
46117,34.22671525,-1.72798793,1305,good,3,20,afridev,hand pump
46119,37.6604042,-3.61866748,1332,good,2,3,gravity,other
46121,36.48386376,-2.52589356,1695,good,6,2,gravity,communal standpipe
46122,30.66237113,-2.89872904,0,good,30,18,nira/tanira,hand pump
46123,38.05164569,-4.36073319,503,good,3,3,gravity,communal standpipe
46124,34.03974299,-1.17224738,1206,good,6,20,submersible,communal standpipe multiple
46125,38.51124982,-4.7714293,1455,good,1,4,gravity,communal standpipe
46126,36.87465261,-5.99585451,0,salty,3,1,submersible,communal standpipe multiple
46127,0,-2.00E-08,0,salty,1,17,nira/tanira,hand pump
46130,35.33220883,-3.50783474,1033,good,30,24,gravity,communal standpipe
46132,35.80254106,-10.45127827,1042,good,5,10,gravity,communal standpipe
46133,30.90512673,-3.2512856,1286,milky,1,16,nira/tanira,hand pump
46134,38.20530737,-6.79080065,236,unknown,2,5,submersible,communal standpipe
46135,38.93557203,-7.72157904,133,good,53,60,nira/tanira,hand pump
46137,33.19777589,-4.05446463,0,salty,1,14,india mark ii,hand pump
46138,32.96359356,-2.54592077,0,good,3,19,nira/tanira,hand pump
46139,37.03199476,-3.00197937,1447,good,7,3,gravity,communal standpipe
46140,36.68746444,-3.34791749,1478,good,2,2,gravity,communal standpipe
46141,32.57507543,-8.97166435,0,good,6,12,other,hand pump
46142,37.51061644,-3.26561323,1597,good,4,3,gravity,other
46144,30.62699053,-1.25705061,0,good,1,18,nira/tanira,hand pump
46145,31.32493052,-2.70337202,0,good,4,18,nira/tanira,hand pump
46146,37.53167186,-3.26029792,1658,good,4,3,gravity,other
46148,32.17448642,-3.76851172,0,milky,3,17,nira/tanira,hand pump
46149,36.12719006,-5.01074596,0,good,1,1,gravity,communal standpipe multiple
46150,34.20803954,-2.97462355,1350,salty,1,17,india mark ii,hand pump
46151,34.04692651,-3.26626964,0,good,2,17,nira/tanira,hand pump
46152,33.15355116,-5.32447746,0,good,3,14,gravity,communal standpipe
46153,0,-2.00E-08,0,unknown,6,19,ksb,communal standpipe
46154,34.79946217,-10.53398499,1410,good,3,10,gravity,communal standpipe
46156,36.01071358,-9.08304933,311,good,4,5,swn 80,hand pump
46157,38.577063,-6.80417918,42,good,2,6,mono,communal standpipe
46158,33.28052856,-3.83382885,0,good,3,17,other,other
46160,35.73007447,-7.82511085,1565,good,1,11,gravity,communal standpipe
46161,0,-2.00E-08,0,good,1,17,nira/tanira,hand pump
46162,32.91725144,-5.06828054,0,good,6,14,india mark ii,hand pump
46163,31.66682393,-8.65415711,1803,good,2,15,gravity,communal standpipe
46164,36.68628166,-3.32894774,1543,good,2,2,gravity,communal standpipe
46165,33.03626552,-2.64477782,0,salty,7,19,nira/tanira,hand pump
46166,33.40852398,-3.44308785,0,good,8,17,gravity,other
46167,37.4199497,-3.31093482,1326,good,4,3,gravity,communal standpipe
46168,36.63648022,-6.02008359,0,salty,3,1,mono,communal standpipe multiple
46169,30.59337719,-3.66619485,1316,good,1,16,gravity,communal standpipe multiple
46170,39.17614855,-8.38966091,16,salty,13,80,other,other
46172,34.59622012,-9.07636544,1664,good,4,11,gravity,communal standpipe
46173,34.31177515,-1.65788653,1237,good,2,20,gravity,communal standpipe multiple
46174,30.28164403,-4.47667119,1342,good,2,16,gravity,communal standpipe
46175,36.97033654,-7.67373965,265,good,3,5,gravity,communal standpipe
46176,35.36509322,-4.07013246,1929,good,3,21,gravity,communal standpipe
46177,37.678755,-3.81820928,865,good,2,3,gravity,communal standpipe
46178,33.04041759,-2.01483132,1194,good,1,19,other,communal standpipe multiple
46179,36.91552371,-7.77029219,264,good,3,5,gravity,communal standpipe
46180,33.51380253,-3.14156139,0,good,2,17,gravity,communal standpipe
46181,36.6394042,-3.21623201,1895,good,2,2,gravity,communal standpipe
46182,34.48369099,-9.72048431,1681,good,5,11,gravity,communal standpipe
46183,34.11599302,-3.6039529,0,good,6,17,windmill,communal standpipe multiple
46184,33.76386003,-8.97628862,0,good,2,12,gravity,communal standpipe
46186,35.56733827,-2.16881148,1950,good,5,2,gravity,communal standpipe
46187,37.85418966,-6.80534835,426,good,2,5,gravity,communal standpipe
46188,34.7730908,-9.12284832,1813,good,4,11,gravity,communal standpipe
46189,29.73238181,-4.90977381,780,good,3,16,gravity,communal standpipe multiple
46190,34.79753598,-9.84872345,1382,good,5,11,gravity,communal standpipe
46191,34.65734874,-9.3411649,2050,good,4,11,gravity,communal standpipe
46192,35.89546425,-4.27887193,1225,good,1,21,gravity,communal standpipe multiple
46193,32.55247695,-3.79690656,0,good,3,17,ksb,other
46194,38.40752735,-6.1175681,279,good,1,6,ksb,communal standpipe
46195,33.01924918,-9.24475031,0,good,6,12,nira/tanira,hand pump
46196,35.47829715,-7.36078915,688,good,1,11,gravity,communal standpipe
46198,35.63475324,-3.34280249,1541,good,30,24,gravity,communal standpipe
46199,33.35210894,-9.20021244,0,good,2,12,submersible,communal standpipe
46201,37.59213602,-6.15533069,332,good,6,5,gravity,communal standpipe
46202,31.09040441,-6.32885654,1110,good,1,15,other,hand pump
46203,34.89566569,-4.68022811,1594,good,2,13,submersible,communal standpipe
46204,37.25664749,-2.8427029,1540,good,6,2,gravity,communal standpipe
46206,32.93126638,-1.9709405,1186,good,1,19,other,other
46207,38.9290501,-8.82977008,75,good,13,80,other,other
46210,29.82978661,-4.87792161,895,good,3,16,gravity,communal standpipe
46211,32.88692226,-8.89223347,0,good,6,12,swn 80,hand pump
46212,38.29998682,-6.1245307,311,good,1,6,ksb,communal standpipe
46213,30.2211531,-4.33625332,1479,good,2,16,gravity,communal standpipe
46215,34.42622913,-1.77857498,1364,good,2,20,gravity,communal standpipe multiple
46216,30.49260485,-3.67594352,1269,good,1,16,gravity,improved spring
46217,32.16963806,-3.37527191,0,good,5,17,gravity,communal standpipe
46218,33.16915552,-9.17123183,0,good,6,12,nira/tanira,hand pump
46219,39.03263007,-4.88847169,0,salty,8,4,afridev,hand pump
46221,32.9079819,-4.14880304,0,good,1,14,other,other
46222,37.40582437,-3.32612846,1028,good,4,3,gravity,communal standpipe
46223,32.64410451,-3.82677002,0,good,3,17,swn 80,hand pump
46224,34.69045386,-9.1439135,1765,good,4,11,gravity,communal standpipe
46225,34.84590295,-5.74823434,1278,good,3,13,submersible,communal standpipe multiple
46226,31.59911848,-1.83310818,0,good,3,18,gravity,communal standpipe
46227,33.31074708,-2.89607512,0,good,4,19,swn 80,hand pump
46228,30.7166721,-2.741466,0,good,30,18,gravity,communal standpipe
46229,35.81515218,-8.78021805,317,good,3,5,gravity,communal standpipe
46230,35.91311283,-6.09021858,0,good,5,1,india mark ii,hand pump
46231,36.75916018,-3.41939862,1282,good,2,2,gravity,communal standpipe multiple
46233,31.76109397,-1.15446113,0,good,7,18,other,improved spring
46234,37.66771315,-3.6508753,1290,good,2,3,other,other
46235,37.92850922,-5.9908009,361,salty,1,6,submersible,communal standpipe
46236,30.43520266,-2.63741323,0,good,30,18,india mark iii,hand pump
46237,39.83970941,-10.49051204,220,good,1,99,mono,communal standpipe multiple
46238,32.09458314,-3.30865492,0,good,5,17,nira/tanira,hand pump
46239,34.19555604,-4.35059573,1076,good,1,13,submersible,communal standpipe multiple
46240,38.83572808,-5.16423759,195,salty,3,4,gravity,communal standpipe
46244,33.98272578,-8.83967809,0,good,7,12,swn 80,hand pump
46245,31.71237885,-8.03438543,2149,good,4,15,india mark ii,hand pump
46246,36.76411563,-3.39509574,1257,good,2,2,gravity,communal standpipe
46247,35.63071392,-4.58731603,1473,good,2,21,submersible,communal standpipe
46248,34.75224359,-9.05930031,1754,good,4,11,gravity,communal standpipe
46249,35.58817372,-10.77224753,1030,good,2,10,india mark ii,hand pump
46250,29.74276245,-4.88899894,799,good,3,16,gravity,communal standpipe multiple
46251,35.80474138,-3.26334313,1620,good,30,24,gravity,communal standpipe
46252,30.58371944,-3.73832876,1331,good,1,16,gravity,communal standpipe
46253,29.70825747,-4.67330078,1095,good,3,16,gravity,communal standpipe
46255,31.80821951,-1.31477752,0,good,6,18,gravity,communal standpipe
46256,31.590409,-1.84148631,0,good,3,18,gravity,communal standpipe
46257,33.5434954,-9.16057078,0,good,4,12,gravity,communal standpipe
46259,31.5186665,-8.31327315,1666,good,2,15,gravity,communal standpipe
46260,35.79130829,-3.25426555,1617,good,30,24,gravity,communal standpipe
46261,0,-2.00E-08,0,good,1,17,nira/tanira,hand pump
46262,33.55923549,-8.65977596,0,good,1,12,gravity,communal standpipe
46263,38.24370102,-4.6347976,1913,good,1,4,gravity,other
46264,34.58249883,-9.20225314,1920,good,4,11,gravity,communal standpipe
46265,34.63022794,-9.16241225,1757,good,4,11,gravity,communal standpipe multiple
46266,0,-2.00E-08,0,colored,1,17,nira/tanira,hand pump
46268,37.29307888,-3.2217387,1415,good,4,3,gravity,other
46269,37.90965506,-4.4255715,1242,good,3,3,gravity,communal standpipe
46272,38.05702675,-4.37423379,504,good,3,3,gravity,communal standpipe multiple
46277,36.92553842,-3.32799419,1284,good,7,2,gravity,communal standpipe
46278,36.23573278,-2.93400648,1951,good,6,2,gravity,communal standpipe
46279,30.48654032,-2.53170427,0,good,30,18,gravity,communal standpipe
46280,35.02987719,-5.05301709,1237,good,2,13,mono,communal standpipe
46282,39.19856735,-7.56434964,36,good,53,60,afridev,hand pump
46283,37.63240363,-3.23803027,1294,good,1,3,gravity,communal standpipe
46285,32.88676748,-2.03594016,1145,good,1,19,other,other
46286,39.1848843,-10.87309079,489,salty,33,90,mono,communal standpipe multiple
46288,33.68583311,-8.91926214,0,good,2,12,gravity,communal standpipe
46289,39.73685083,-10.88867423,129,good,4,9,submersible,communal standpipe multiple
46290,30.57913978,-7.00363055,761,good,3,15,nira/tanira,hand pump
46291,36.07763423,-10.52667365,854,good,5,10,gravity,communal standpipe
46292,38.75882016,-4.6045666,234,salty,2,4,nira/tanira,hand pump
46293,38.38379874,-6.31243015,270,good,1,6,ksb,communal standpipe
46294,34.71253592,-9.64011652,1968,good,4,11,gravity,communal standpipe
46295,33.79978665,-9.54946736,0,good,3,12,gravity,communal standpipe
46296,38.07769878,-4.65884093,426,good,2,4,ksb,communal standpipe
46297,0,-2.00E-08,0,good,6,19,submersible,communal standpipe
46298,30.05279176,-4.89502351,1195,good,2,16,afridev,hand pump
46299,38.84401832,-5.21730025,153,salty,3,4,nira/tanira,hand pump
46301,35.78741344,-4.54889288,0,good,1,1,gravity,communal standpipe
46302,32.97827497,-2.68035559,0,milky,7,19,other,other
46303,30.23219303,-4.498811,1275,good,2,16,gravity,communal standpipe
46304,38.3533638,-6.63949571,158,good,1,6,ksb,communal standpipe
46308,38.74055142,-7.05708439,132,good,3,6,gravity,communal standpipe
46309,35.44855414,-10.59128013,1013,good,2,10,india mark ii,hand pump
46310,37.674027,-3.9970369,917,salty,3,3,submersible,communal standpipe
46311,37.47404519,-3.3418379,1196,good,4,3,gravity,communal standpipe
46312,31.67506042,-8.01613335,1948,good,4,15,india mark ii,hand pump
46313,34.68975086,-2.15160306,1385,salty,2,20,mono,communal standpipe multiple
46314,30.90325819,-3.62550368,1290,good,1,16,nira/tanira,hand pump
46315,31.08207682,-6.34683759,1087,good,1,15,gravity,communal standpipe
46316,0,-2.00E-08,0,good,2,19,mono,communal standpipe
46317,31.60305482,-1.77016599,0,good,3,18,nira/tanira,hand pump
46319,34.71635488,-9.68592257,1993,good,5,11,gravity,communal standpipe
46320,36.71667243,-8.05389184,300,good,3,5,gravity,communal standpipe
46321,34.85710529,-5.86312258,1132,good,3,13,mono,communal standpipe multiple
46322,39.30352526,-10.3286707,109,good,23,80,gravity,communal standpipe
46323,32.52746509,-2.58628809,0,salty,5,19,nira/tanira,hand pump
46324,38.37047091,-5.07125752,1164,good,2,4,gravity,communal standpipe
46325,32.35348312,-4.30773433,0,good,4,14,nira/tanira,hand pump
46326,36.31129071,-6.62363803,0,good,1,1,nira/tanira,hand pump
46327,39.45073957,-10.7206488,388,good,4,9,submersible,communal standpipe multiple
46328,33.64138474,-8.85530691,0,good,2,12,gravity,communal standpipe
46329,35.67404893,-3.33942244,1523,good,30,24,gravity,communal standpipe multiple
46330,32.8138039,-8.92411374,0,good,6,12,nira/tanira,hand pump
46331,35.66631025,-3.48956006,1399,good,30,24,gravity,communal standpipe
46332,36.69054976,-3.35434536,1436,good,2,2,gravity,communal standpipe multiple
46333,35.76036994,-8.83383718,373,good,3,5,nira/tanira,hand pump
46334,31.21977568,-6.20730796,1165,good,1,15,india mark ii,hand pump
46335,39.08773147,-7.04014171,50,salty,2,7,submersible,communal standpipe
46336,37.42734308,-5.93568935,774,good,6,5,gravity,communal standpipe
46337,37.68384667,-3.22044056,1011,good,1,3,gravity,communal standpipe
46338,38.67541533,-5.77107182,42,salty,5,4,other,other
46339,34.06089944,-1.5777715,1184,good,3,20,afridev,hand pump
