id,status_group
37036,0
37037,0
37038,0
37039,2
37041,0
37042,0
37043,0
37044,0
37046,0
37047,2
37048,1
37049,0
37051,0
37052,2
37053,0
37054,1
37055,2
37056,2
37057,0
37058,0
37060,0
37061,0
37062,0
37063,0
37064,0
37065,0
37066,0
37067,2
37068,0
37069,2
37070,1
37072,0
37074,0
37075,0
37076,0
37077,0
37078,0
37080,0
37081,2
37082,0
37083,0
37084,1
37087,0
37088,2
37089,0
37090,2
37091,2
37092,0
37093,0
37094,0
37095,0
37096,0
37097,2
37098,2
37099,0
37100,2
37101,0
37102,2
37103,2
37104,2
37105,1
37106,2
37107,2
37108,0
37109,1
37110,0
37111,0
37112,2
37113,2
37114,0
37115,2
37116,2
37117,2
37118,2
37119,0
37120,0
37121,0
37123,0
37124,2
37126,1
37127,0
37128,0
37129,0
37130,0
37131,0
37133,2
37134,0
37135,2
37136,1
37137,2
37138,2
37139,2
37140,0
37141,0
37142,0
37144,2
37145,2
37146,0
37147,0
37150,0
37151,0
37153,0
37154,2
37156,0
37157,2
37158,0
37160,2
37161,2
37162,0
37163,0
37164,2
37166,0
37167,0
37168,2
37170,2
37171,2
37172,1
37173,1
37176,2
37177,0
37178,0
37179,0
37180,1
37181,2
37182,2
37183,2
37184,0
37185,2
37186,0
37187,2
37188,2
37189,0
37190,0
37191,0
37193,2
37194,2
37195,2
37199,2
37200,0
37201,2
37202,0
37203,2
37204,0
37205,2
37207,0
37209,2
37210,0
37211,2
37212,1
37216,0
37217,0
37218,2
37221,2
37222,0
37223,0
37224,0
37226,0
37227,2
37228,0
37229,1
37230,2
37232,0
37234,0
37235,2
37236,0
37238,0
37241,0
37245,2
37246,2
37247,2
37249,0
37250,0
37251,0
37252,2
37253,2
37254,2
37255,2
37256,2
37258,2
37259,0
37260,2
37261,0
37262,1
37263,0
37264,2
37266,2
37267,0
37268,0
37269,0
37270,0
37271,0
37272,1
37273,0
37274,2
37275,0
37276,0
37277,1
37278,2
37279,0
37280,0
37282,2
37284,0
37285,0
37287,0
37288,0
37289,2
37290,0
37291,2
37293,2
37296,0
37297,2
37298,0
37299,0
37302,0
37303,2
37304,2
37305,2
37306,0
37307,0
37308,0
37312,0
37313,0
37314,2
37315,2
37316,1
37317,0
37320,0
37321,2
37322,1
37323,2
37324,0
37325,2
37326,2
37327,2
37328,2
37329,2
37330,0
37331,0
37332,0
37333,0
37334,2
37337,0
37338,0
37339,0
37340,0
37341,0
37343,0
37344,0
37345,2
37346,0
37348,0
37349,2
37351,0
37352,0
37353,0
37354,0
37355,0
37359,0
37360,2
37363,0
37364,2
37365,0
37366,2
37368,0
37369,0
37370,0
37371,0
37372,0
37373,0
37374,0
37378,0
37381,2
37383,2
37384,2
37385,1
37386,0
37387,0
37388,0
37390,2
37391,0
37392,2
37393,2
37394,0
37396,0
37397,0
37399,0
37401,0
37404,2
37405,0
37408,0
37409,1
37410,2
37411,2
37412,2
37415,1
37416,1
37417,2
37419,0
37420,0
37421,0
37422,0
37423,2
37424,0
37425,2
37426,2
37427,2
37430,0
37431,2
37433,0
37434,0
37437,2
37438,0
37439,0
37441,2
37442,0
37443,0
37445,0
37447,2
37449,0
37451,0
37453,0
37454,0
37455,2
37458,0
37459,0
37460,2
37461,2
37462,1
37463,2
37464,0
37465,0
37466,2
37467,2
37468,0
37469,0
37470,0
37471,0
37472,2
37474,0
37476,0
37478,0
37479,1
37481,0
37483,0
37484,0
37485,2
37486,2
37487,0
37488,0
37490,2
37491,2
37492,1
37493,2
37495,2
37496,0
37498,0
37500,0
37502,2
37503,0
37504,2
37506,2
37507,0
37510,1
37513,0
37514,0
37515,0
37516,0
37517,0
37522,0
37523,2
37524,0
37525,2
37526,2
37527,0
37528,2
37529,0
37530,0
37531,1
37532,0
37533,0
37534,0
37535,0
37536,0
37537,2
37539,0
37541,0
37542,0
37543,2
37544,2
37545,2
37547,2
37548,2
37549,0
37550,0
37551,0
37553,2
37554,0
37555,2
37556,2
37557,0
37558,2
37559,2
37560,0
37561,0
37562,0
37564,0
37565,0
37566,0
37567,0
37569,0
37570,0
37571,2
37573,0
37575,1
37576,0
37577,0
37578,2
37579,2
37580,2
37581,0
37582,1
37583,0
37584,2
37585,2
37586,0
37587,2
37588,2
37589,2
37590,2
37591,2
37592,1
37593,2
37594,2
37595,0
37596,2
37597,0
37600,0
37602,1
37605,2
37606,0
37607,0
37608,0
37610,2
37611,0
37612,0
37613,2
37614,2
37616,2
37617,0
37618,2
37619,0
37623,2
37624,1
37625,0
37626,0
37627,0
37628,2
37629,0
37630,2
37631,2
37632,0
37633,2
37634,0
37635,2
37637,0
37638,2
37639,0
37641,2
37642,2
37643,2
37646,2
37647,2
37648,0
37649,0
37652,1
37653,2
37654,2
37655,2
37656,0
37658,2
37660,0
37661,0
37662,2
37665,2
37666,2
37667,1
37669,0
37671,0
37673,2
37674,2
37675,0
37676,0
37677,0
37678,2
37679,0
37680,2
37681,2
37682,0
37683,2
37684,0
37685,2
37686,2
37688,0
37689,2
37690,2
37691,0
37693,0
37694,0
37695,0
37696,0
37697,0
37698,0
37699,2
37700,0
37702,0
37703,0
37705,0
37706,0
37707,0
37708,2
37709,2
37710,0
37711,0
37713,0
37715,0
37716,1
37717,1
37718,0
37719,2
37720,2
37721,0
37722,2
37723,2
37725,2
37727,0
37728,2
37730,2
37731,0
37732,0
37733,0
37735,2
37736,0
37737,0
37738,2
37739,2
37740,2
37741,0
37742,0
37743,2
37746,2
37747,0
37748,2
37749,0
37750,2
37751,2
37752,0
37753,2
37754,2
37755,0
37757,2
37758,2
37759,0
37760,0
37762,0
37764,0
37765,2
37766,2
37768,2
37769,2
37770,1
37771,0
37772,0
37773,1
37774,0
37775,2
37776,0
37777,0
37778,0
37780,0
37781,2
37782,2
37783,0
37784,0
37785,0
37786,2
37787,2
37789,0
37790,1
37791,1
37792,2
37793,0
37794,2
37795,2
37796,1
37798,0
37799,2
37801,0
37802,2
37803,2
37810,0
37811,0
37812,0
37813,0
37814,0
37815,1
37818,2
37819,2
37820,2
37821,1
37825,0
37826,0
37827,2
37828,0
37829,2
37831,1
37832,0
37833,0
37834,0
37835,0
37838,0
37839,0
37840,0
37841,2
37842,2
37843,0
37844,2
37846,0
37847,0
37849,0
37851,2
37853,1
37854,1
37855,0
37856,0
37857,0
37858,2
37860,0
37861,2
37862,0
37863,0
37865,0
37867,2
37868,0
37869,2
37870,0
37871,0
37873,2
37874,2
37875,0
37877,2
37878,2
37880,0
37881,0
37882,2
37883,1
37884,2
37886,2
37887,2
37888,0
37889,0
37890,0
37891,0
37892,2
37893,0
37894,2
37895,0
37898,1
37899,2
37900,2
37901,0
37902,0
37903,0
37904,2
37905,0
37906,0
37907,2
37909,0
37910,0
37911,0
37912,0
37913,2
37914,2
37915,2
37916,0
37917,2
37918,2
37919,2
37920,0
37921,0
37922,2
37923,0
37924,0
37925,2
37926,0
37927,2
37928,0
37932,0
37933,0
37934,0
37936,0
37937,0
37939,0
37940,0
37941,0
37942,1
37944,2
37945,0
37946,2
37947,0
37948,0
37949,2
37950,2
37951,0
37952,0
37953,0
37954,2
37955,0
37956,0
37957,0
37959,2
37960,2
37961,2
37962,2
37963,2
37964,2
37965,1
37966,2
37967,2
37968,2
37969,2
37970,0
37971,2
37972,0
37973,0
37974,0
37975,2
37976,0
37977,2
37978,2
37980,0
37981,0
37984,0
37986,2
37987,1
37988,0
37989,0
37990,0
37991,2
37993,0
37995,0
37998,1
37999,2
38000,1
38001,1
38002,1
38003,0
38005,0
38008,0
38009,0
38010,0
38011,2
38016,2
38017,0
38018,0
38019,0
38021,2
38022,2
38023,0
38024,0
38025,2
38026,2
38027,0
38028,2
38030,2
38031,1
38032,0
38033,0
38034,0
38035,0
38036,2
38037,2
38038,0
38039,0
38040,0
38041,2
38043,0
38044,0
38046,0
38047,0
38048,2
38049,2
38050,0
38051,1
38053,2
38054,0
38055,0
38056,2
38058,2
38059,2
38060,2
38062,2
38063,2
38064,2
38065,0
38067,0
38068,2
38069,2
38070,2
38071,0
38072,1
38074,1
38075,2
38079,0
38080,2
38081,0
38082,0
38083,0
38084,0
38085,0
38086,0
38087,0
38088,0
38089,2
38090,0
38091,0
38092,0
38093,0
38094,2
38095,0
38096,0
38099,2
38100,0
38101,0
38103,2
38104,1
38105,2
38106,0
38107,0
38108,2
38109,2
38112,2
38113,2
38115,2
38116,2
38117,0
38118,2
38119,0
38122,2
38123,2
38124,0
38126,2
38127,0
38128,2
38129,1
38130,0
38131,2
38132,0
38133,0
38134,0
38135,2
38137,0
38139,0
38140,2
38143,2
38144,2
38145,0
38146,0
38148,2
38149,0
38150,0
38151,2
38152,2
38153,0
38154,1
38155,0
38156,2
38157,0
38158,2
38159,0
38161,0
38162,2
38163,2
38164,1
38165,0
38168,0
38171,2
38172,2
38174,2
38175,2
38176,0
38177,0
38178,2
38179,0
38180,0
38182,0
38184,0
38185,2
38186,2
38189,2
38190,0
38191,2
38192,0
38193,0
38195,2
38196,1
38197,2
38198,2
38199,0
38200,0
38201,0
38202,2
38204,2
38205,2
38206,0
38207,0
38208,0
38210,2
38211,1
38212,1
38213,1
38214,0
38215,2
38216,1
38217,0
38219,0
38220,0
38221,2
38222,0
38223,0
38224,2
38225,0
38227,2
38228,0
38229,0
38230,0
38231,0
38232,0
38234,0
38236,2
38237,0
38239,0
38240,0
38241,2
38242,2
38243,0
38244,0
38245,2
38246,2
38247,2
38248,1
38249,2
38250,0
38252,2
38253,2
38254,0
38257,2
38258,0
38260,0
38261,2
38263,2
38264,0
38265,0
38266,0
38267,1
38269,2
38270,1
38272,0
38273,2
38274,0
38275,0
38276,2
38278,2
38279,0
38280,0
38281,2
38282,0
38283,2
38285,2
38286,2
38287,2
38288,0
38289,0
38290,2
38291,1
38293,0
38294,0
38295,2
38298,0
38300,2
38303,0
38304,0
38306,0
38307,0
38309,1
38310,0
38312,0
38313,0
38314,0
38315,0
38316,2
38317,0
38319,2
38320,0
38321,0
38322,2
38323,1
38324,0
38325,2
38326,2
38327,0
38328,2
38330,2
38331,0
38333,2
38336,2
38339,2
38341,0
38343,2
38344,0
38345,0
38346,0
38347,2
38348,0
38352,0
38353,0
38354,1
38355,2
38356,0
38357,2
38358,0
38359,0
38360,2
38361,0
38363,0
38364,0
38365,2
38366,0
38368,2
38369,0
38370,0
38371,0
38373,2
38374,0
38376,0
38377,2
38378,0
38379,0
38380,0
38381,0
38383,0
38384,0
38385,2
38386,0
38387,2
38389,0
38390,0
38393,0
38394,0
38395,0
38398,2
38400,0
38401,1
38402,2
38404,2
38405,0
38406,0
38407,2
38408,2
38409,0
38410,2
38411,0
38412,2
38413,0
38415,1
38416,2
38418,2
38420,2
38422,0
38423,0
38424,0
38425,0
38426,0
38427,0
38428,0
38429,0
38430,0
38431,0
38433,2
38434,2
38436,2
38439,2
38440,0
38442,1
38443,2
38444,0
38445,2
38447,2
38449,2
38450,2
38451,0
38452,2
38453,0
38454,0
38456,0
38457,2
38458,0
38459,2
38461,2
38462,2
38463,1
38465,0
38466,2
38467,0
38469,0
38470,0
38471,2
38472,2
38473,2
38474,0
38475,0
38476,0
38477,2
38478,0
38479,0
38480,0
38482,0
38483,0
38484,2
38485,2
38486,0
38487,0
38488,0
38489,1
38490,2
38491,2
38493,0
38495,0
38496,0
38497,0
38498,0
38499,0
38500,2
38501,1
38505,2
38506,0
38507,1
38508,2
38510,2
38511,0
38512,2
38513,2
38515,0
38516,0
38517,2
38518,2
38519,0
38520,0
38521,0
38523,2
38524,0
38525,0
38526,0
38527,0
38528,0
38529,0
38530,2
38531,0
38532,0
38533,0
38534,2
38535,0
38536,0
38537,0
38538,0
38539,0
38540,2
38542,0
38543,0
38545,2
38546,1
38547,2
38548,2
38549,2
38550,0
38552,0
38553,0
38554,0
38556,0
38558,2
38559,2
38561,2
38563,2
38564,0
38565,2
38566,0
38568,0
38569,0
38570,0
38571,0
38573,0
38575,0
38577,0
38578,0
38579,0
38580,0
38581,0
38583,2
38584,0
38585,0
38587,0
38588,1
38589,0
38590,0
38591,2
38592,2
38594,1
38595,0
38596,0
38598,2
38600,2
38601,0
38602,0
38603,0
38604,0
38605,2
38606,0
38609,0
38610,0
38611,0
38612,2
38613,1
38614,1
38615,0
38616,0
38617,0
38618,2
38619,0
38620,2
38621,2
38622,0
38623,0
38624,0
38625,1
38626,0
38627,2
38628,2
38630,0
38631,0
38632,0
38633,0
38635,0
38637,1
38638,1
38639,2
38640,0
38641,2
38642,2
38644,2
38645,0
38646,0
38649,2
38650,0
38651,2
38652,0
38653,2
38654,2
38656,2
38657,0
38660,2
38661,2
38664,2
38665,2
38666,0
38667,0
38668,0
38669,0
38670,1
38672,0
38673,2
38674,0
38676,2
38678,0
38680,0
38681,0
38683,0
38684,2
38686,2
38687,2
38689,1
38691,0
38692,2
38693,0
38695,0
38696,0
38697,2
38698,2
38699,2
38700,0
38701,0
38702,0
38703,0
38704,2
38706,2
38707,2
38708,1
38711,2
38712,0
38713,0
38714,0
38716,0
38718,2
38719,0
38720,0
38721,0
38722,0
38723,0
38725,0
38727,2
38728,1
38729,0
38730,0
38731,0
38732,2
38733,0
38734,2
38735,0
38736,0
38737,0
38738,2
38741,0
38742,2
38743,2
38745,1
38746,2
38747,0
38748,2
38749,2
38750,2
38751,2
38753,0
38754,2
38755,2
38756,2
38757,0
38758,0
38759,0
38760,2
38762,0
38763,0
38764,0
38765,2
38766,0
38767,0
38768,2
38769,0
38770,0
38772,0
38774,0
38775,0
38776,0
38777,0
38778,1
38780,0
38781,0
38782,0
38783,0
38785,0
38786,0
38787,0
38788,2
38789,0
38791,2
38792,0
38793,2
38795,0
38796,0
38797,0
38798,2
38799,2
38800,2
38802,0
38803,2
38804,0
38805,0
38806,1
38807,0
38808,0
38809,2
38810,0
38811,0
38813,0
38814,2
38815,2
38816,0
38817,2
38819,2
38820,2
38821,2
38822,2
38823,2
38824,0
38825,0
38826,0
38827,0
38828,2
38829,2
38830,2
38831,0
38832,0
38833,2
38834,2
38835,2
38837,0
38838,1
38839,2
38841,1
38842,2
38844,2
38845,1
38846,2
38847,2
38849,1
38850,2
38851,2
38852,0
38853,2
38854,0
38855,2
38856,0
38857,0
38859,0
38860,1
38861,0
38862,1
38863,0
38864,2
38867,2
38869,0
38871,2
38872,2
38873,0
38874,2
38875,2
38876,2
38877,2
38878,0
38879,0
38880,0
38881,0
38882,2
38885,0
38886,2
38887,0
38888,2
38889,0
38890,2
38891,0
38892,0
38893,2
38894,0
38896,0
38897,0
38898,0
38899,0
38900,0
38901,2
38902,0
38904,2
38905,0
38906,0
38908,2
38909,0
38910,0
38911,1
38912,2
38913,0
38914,0
38916,2
38917,0
38918,0
38919,2
38920,0
38921,2
38922,2
38924,0
38925,1
38926,2
38927,0
38929,0
38931,2
38932,2
38935,0
38936,0
38937,0
38938,0
38939,2
38940,2
38942,0
38943,1
38944,0
38945,0
38946,2
38948,0
38949,2
38950,0
38951,0
38953,0
38954,2
38957,0
38958,0
38959,0
38960,0
38961,0
38963,2
38965,2
38966,0
38967,0
38970,0
38971,0
38973,1
38974,2
38975,0
38976,2
38977,2
38980,0
38981,2
38983,1
38984,2
38986,2
38987,0
38988,2
38989,2
38990,2
38992,1
38995,2
38996,2
38998,0
38999,0
39001,2
39002,0
39003,2
39004,0
39005,0
39007,1
39008,0
39009,2
39010,2
39011,2
39012,2
39014,0
39016,0
39017,0
39018,0
39019,2
39020,0
39022,2
39023,2
39025,2
39026,1
39027,0
39028,0
39029,0
39030,0
39031,2
39032,0
39033,0
39034,0
39035,0
39036,1
39038,0
39039,0
39040,1
39042,0
39043,0
39044,1
39045,2
39046,0
39047,2
39048,2
39049,0
39050,2
39051,2
39052,2
39053,0
39055,1
39056,0
39057,2
39058,0
39059,0
39060,0
39061,2
39062,0
39063,0
39065,0
39066,0
39067,1
39068,2
39069,0
39071,2
39072,2
39075,1
39076,0
39077,0
39078,2
39079,2
39081,2
39082,1
39083,0
39084,0
39085,2
39086,2
39087,0
39088,0
39089,0
39091,0
39093,0
39094,0
39095,2
39097,2
39098,2
39100,0
39101,2
39102,2
39103,1
39104,2
39105,0
39107,0
39108,0
39109,1
39110,0
39111,2
39112,0
39113,2
39115,2
39116,2
39117,2
39118,0
39119,0
39123,2
39124,2
39125,0
39126,1
39127,2
39128,0
39129,2
39130,2
39131,0
39132,0
39133,2
39135,0
39137,2
39138,2
39139,0
39141,0
39142,0
39143,0
39144,1
39145,0
39147,2
39148,2
39149,0
39150,0
39151,0
39152,2
39153,2
39156,0
39157,0
39158,0
39159,0
39160,0
39161,0
39162,2
39163,2
39164,0
39165,0
39166,2
39167,0
39168,0
39169,0
39170,0
39171,2
39172,2
39173,0
39174,0
39175,0
39176,0
39177,2
39178,2
39180,2
39181,0
39183,2
39184,0
39185,0
39186,0
39187,0
39188,0
39190,2
39191,2
39192,0
39193,0
39194,2
39195,0
39197,2
39198,2
39199,2
39200,0
39201,0
39204,0
39205,0
39206,0
39207,0
39208,0
39209,2
39210,0
39211,0
39212,2
39213,0
39215,0
39216,0
39217,1
39218,2
39219,0
39220,2
39221,0
39222,2
39224,2
39225,2
39226,2
39228,0
39229,0
39230,0
39231,0
39232,0
39233,1
39235,0
39237,2
39238,2
39239,2
39241,0
39242,0
39243,2
39244,2
39246,2
39247,2
39248,1
39249,0
39250,0
39251,2
39254,2
39256,2
39257,2
39258,0
39260,2
39261,2
39262,0
39264,0
39265,2
39266,0
39267,0
39268,1
39269,0
39272,2
39273,2
39275,0
39277,2
39280,2
39281,0
39282,0
39283,2
39285,2
39286,2
39287,0
39289,2
39293,0
39296,1
39298,2
39299,0
39303,2
39304,0
39305,2
39306,2
39308,0
39309,2
39310,2
39313,2
39314,2
39315,2
39317,0
39318,1
39319,2
39320,2
39321,0
39322,0
39323,0
39325,2
39326,2
39329,0
39330,0
39332,2
39333,0
39334,2
39336,0
39338,0
39339,2
39342,2
39344,2
39345,2
39347,0
39353,0
39355,0
39357,0
39360,0
39361,2
39362,2
39364,1
39365,0
39366,2
39367,2
39368,0
39369,2
39370,2
39371,0
39373,0
39374,2
39375,0
39378,2
39379,0
39381,2
39382,2
39383,0
39384,2
39385,2
39387,1
39388,0
39392,0
39394,0
39396,0
39397,2
39398,2
39399,0
39400,0
39401,0
39402,0
39403,1
39405,0
39406,2
39408,2
39411,2
39412,0
39413,2
39414,1
39415,2
39416,1
39418,2
39419,0
39421,2
39423,0
39425,0
39426,0
39427,0
39428,0
39429,0
39430,0
39431,2
39432,2
39433,0
39434,0
39435,0
39437,0
39439,1
39441,0
39442,2
39444,2
39445,1
39446,2
39447,0
39448,0
39449,2
39450,2
39452,1
39454,0
39456,2
39459,2
39461,2
39462,0
39464,2
39465,2
39466,2
39467,0
39468,0
39469,0
39471,2
39472,0
39473,2
39475,0
39477,2
39479,0
39480,2
39481,0
39482,0
39483,2
39484,0
39486,0
39487,0
39488,0
39490,0
39491,2
39492,2
39494,0
39495,0
39496,0
39497,1
39498,0
39499,0
39500,2
39502,2
39503,2
39505,2
39506,0
39507,0
39508,0
39509,0
39510,2
39511,2
39513,2
39514,2
39515,0
39518,0
39519,0
39520,2
39521,2
39522,2
39523,0
39525,2
39526,1
39528,0
39530,2
39531,0
39532,2
39533,1
39534,2
39535,0
39536,2
39540,2
39542,2
39543,0
39544,2
39545,0
39546,2
39548,2
39549,2
39550,2
39553,0
39555,0
39556,0
39557,2
39559,2
39560,0
39562,0
39563,1
39564,2
39565,2
39566,2
39568,0
39570,0
39571,2
39572,1
39573,0
39574,2
39575,0
39576,2
39577,1
39578,0
39579,2
39582,1
39584,1
39585,0
39586,0
39587,2
39588,2
39589,2
39590,0
39591,2
39592,2
39594,1
39595,0
39596,0
39597,0
39598,2
39599,0
39600,0
39601,2
39602,0
39603,0
39604,0
39605,0
39606,0
39607,0
39608,0
39609,2
39610,2
39611,1
39613,2
39614,2
39616,0
39618,2
39619,1
39620,0
39621,0
39622,2
39623,2
39625,0
39629,0
39631,2
39632,2
39633,0
39635,1
39637,0
39639,2
39640,2
39641,0
39642,2
39643,0
39645,2
39646,0
39648,2
39650,2
39651,0
39652,0
39653,2
39655,1
39657,0
39658,0
39659,2
39660,0
39661,0
39662,2
39664,1
39665,0
39666,0
39668,1
39669,0
39670,0
39671,2
39672,1
39673,2
39674,2
39676,0
39677,0
39678,1
39679,0
39680,0
39681,0
39682,2
39683,2
39684,2
39685,0
39687,0
39688,0
39689,2
39690,0
39691,0
39692,0
39693,0
39694,0
39695,0
39696,2
39697,2
39698,2
39699,0
39702,0
39704,2
39705,0
39706,0
39707,2
39708,1
39710,0
39711,2
39712,0
39713,0
39715,0
39716,1
39717,0
39718,0
39719,0
39720,2
39721,1
39722,0
39723,0
39724,2
39725,0
39726,2
39728,0
39729,0
39730,2
39731,0
39732,0
39733,0
39734,2
39735,0
39737,2
39738,0
39739,0
39740,0
39741,0
39743,0
39744,0
39745,2
39746,2
39747,0
39748,0
39749,2
39751,0
39752,0
39753,0
39754,2
39755,0
39757,2
39759,0
39760,0
39762,0
39763,0
39766,2
39767,0
39768,0
39774,0
39775,2
39776,2
39778,1
39779,2
39780,0
39781,0
39783,0
39784,0
39785,0
39786,2
39787,2
39788,2
39789,0
39790,0
39792,0
39795,1
39797,2
39799,0
39800,0
39801,2
39802,2
39803,0
39804,0
39806,1
39807,2
39809,0
39810,0
39811,2
39812,1
39813,2
39815,2
39816,2
39817,0
39818,2
39819,0
39820,2
39822,1
39823,0
39824,0
39825,2
39826,0
39828,0
39831,0
39832,0
39833,2
39834,0
39835,2
39837,2
39838,2
39839,0
39840,2
39841,0
39843,2
39845,0
39847,2
39851,2
39852,0
39853,2
39854,0
39855,0
39858,0
39859,1
39861,0
39862,0
39863,0
39866,0
39867,0
39868,0
39869,0
39870,2
39872,2
39873,0
39874,0
39875,2
39877,2
39878,0
39879,0
39880,2
39882,0
39883,0
39884,0
39885,2
39886,2
39887,2
39888,1
39890,2
39891,2
39892,2
39893,0
39897,1
39898,2
39899,0
39900,0
39901,0
39904,1
39905,0
39906,0
39907,2
39908,0
39909,2
39910,1
39912,2
39914,2
39915,0
39916,0
39917,2
39918,2
39919,2
39920,2
39921,0
39922,2
39923,0
39924,0
39925,2
39926,2
39927,0
39929,0
39931,0
39932,0
39933,0
39934,0
39935,0
39936,0
39937,0
39938,0
39939,0
39940,0
39941,0
39942,0
39943,2
39944,2
39946,2
39947,0
39948,0
39949,1
39950,0
39953,2
39954,0
39955,0
39956,2
39957,0
39958,0
39959,2
39960,2
39961,0
39964,2
39965,0
39966,2
39967,2
39969,2
39970,2
39971,0
39972,0
39973,2
39974,0
39975,0
39976,2
39977,0
39979,0
39980,2
39982,0
39983,2
39984,0
39985,2
39986,2
39987,0
39988,0
39989,2
39990,2
39992,1
39993,2
39994,0
39996,2
39997,2
39998,2
39999,0
40000,0
40001,2
40002,0
40003,0
40004,2
40005,0
40006,0
40010,2
40011,2
40012,2
40013,2
40014,0
40015,0
40016,0
40017,0
40018,0
40019,2
40020,2
40021,0
40023,2
40024,2
40025,2
40026,0
40027,2
40028,2
40029,0
40030,0
40032,0
40034,0
40036,2
40037,0
40038,2
40040,0
40041,0
40042,0
40043,0
40044,2
40045,2
40046,0
40048,0
40050,2
40051,0
40054,1
40055,2
40056,2
40057,2
40058,0
40060,0
40063,0
40065,0
40066,0
40067,0
40068,2
40069,1
40070,0
40071,0
40072,2
40073,0
40074,0
40075,0
40077,2
40078,0
40079,0
40081,0
40082,2
40083,0
40084,0
40085,2
40086,0
40088,1
40089,0
40090,2
40093,0
40094,0
40095,0
40096,0
40097,0
40098,2
40099,2
40100,2
40101,0
40102,0
40103,2
40104,0
40105,0
40106,2
40107,0
40109,2
40110,1
40111,0
40112,2
40116,0
40117,0
40118,2
40119,0
40120,0
40121,0
40122,2
40123,0
40124,0
40125,1
40127,2
40128,0
40129,0
40130,0
40131,0
40132,0
40133,2
40134,0
40135,2
40136,0
40137,0
40138,0
40139,1
40140,2
40142,0
40143,1
40145,2
40146,2
40148,0
40149,2
40150,0
40152,0
40154,0
40156,0
40157,0
40158,2
40159,2
40160,0
40162,2
40164,2
40166,0
40167,2
40168,2
40169,2
40172,2
40174,2
40175,0
40176,0
40177,2
40178,0
40179,2
40181,0
40182,0
40183,0
40185,0
40186,2
40187,2
40188,0
40189,0
40191,0
40194,1
40195,2
40198,2
40199,0
40200,0
40201,0
40202,2
40203,2
40204,2
40205,2
40206,0
40207,0
40208,2
40209,0
40210,0
40211,0
40213,0
40214,2
40215,2
40216,0
40217,0
40218,2
40220,2
40221,0
40222,0
40223,0
40224,2
40225,0
40226,0
40227,0
40230,0
40231,0
40232,1
40233,0
40234,0
40235,2
40237,2
40239,0
40240,0
40242,2
40243,2
40244,1
40245,2
40246,0
40248,2
40250,0
40251,0
40252,2
40253,0
40254,2
40256,0
40257,0
40258,1
40259,0
40260,0
40261,2
40263,0
40264,2
40265,0
40266,0
40267,0
40270,2
40271,0
40272,2
40273,2
40274,2
40275,2
40276,0
40277,2
40278,2
40279,0
40280,0
40281,2
40282,0
40283,0
40284,2
40285,0
40286,2
40288,1
40289,2
40290,0
40292,2
40293,2
40294,0
40295,0
40296,2
40297,0
40298,0
40299,2
40300,2
40301,2
40302,0
40303,0
40304,2
40305,2
40306,0
40307,0
40308,0
40310,0
40311,0
40312,2
40313,0
40314,0
40315,0
40316,2
40317,2
40318,0
40320,0
40321,1
40322,1
40323,1
40324,0
40325,2
40326,0
40328,1
40330,2
40332,2
40333,2
40334,0
40336,0
40337,0
40338,2
40339,0
40340,2
40342,0
40343,0
40344,0
40345,0
40346,2
40347,2
40348,0
40349,1
40350,2
40351,0
40353,2
40354,2
40358,0
40359,2
40361,1
40362,0
40363,2
40364,1
40365,0
40366,2
40367,2
40368,0
40369,0
40370,0
40371,2
40372,2
40373,1
40375,0
40377,0
40378,0
40379,1
40380,0
40381,1
40383,0
40384,2
40385,1
40386,2
40388,2
40389,2
40390,0
40391,2
40393,2
40394,0
40395,0
40397,0
40398,2
40399,2
40401,0
40404,0
40405,0
40408,2
40409,2
40410,0
40412,2
40413,0
40414,0
40415,0
40416,2
40417,0
40419,0
40420,2
40422,1
40424,0
40425,0
40427,2
40429,0
40430,0
40431,2
40432,2
40434,0
40436,2
40437,2
40438,1
40439,0
40440,0
40441,2
40442,1
40443,0
40444,0
40445,0
40446,0
40447,0
40448,2
40449,0
40450,2
40451,0
40452,0
40454,0
40455,0
40456,2
40457,2
40458,0
40459,2
40461,0
40462,1
40463,0
40464,2
40465,0
40466,2
40467,0
40468,0
40469,2
40471,0
40472,0
40473,0
40474,1
40475,2
40476,2
40478,2
40479,2
40481,0
40484,2
40485,0
40486,0
40487,1
40488,0
40489,0
40491,2
40493,2
40494,0
40495,0
40496,2
40497,0
40500,0
40501,0
40502,2
40504,0
40505,0
40506,0
40507,1
40508,1
40509,0
40510,2
40511,0
40514,1
40515,0
40516,1
40517,2
40518,2
40519,2
40522,0
40523,0
40524,0
40525,1
40527,2
40528,0
40529,0
40530,0
40531,2
40532,2
40535,2
40536,0
40537,2
40538,0
40539,2
40540,0
40541,2
40542,0
40543,0
40544,1
40545,0
40546,0
40547,2
40550,0
40551,0
40552,0
40553,0
40554,0
40555,0
40556,2
40557,0
40558,0
40559,0
40560,0
40562,0
40563,2
40564,2
40566,0
40567,0
40569,0
40570,0
40571,0
40572,0
40573,2
40574,2
40575,1
40576,0
40577,0
40578,2
40580,2
40581,0
40582,2
40584,0
40585,0
40586,0
40587,0
40588,0
40589,2
40590,0
40592,2
40593,0
40594,0
40595,2
40596,0
40597,2
40598,0
40599,0
40601,0
40602,1
40604,0
40605,0
40606,2
40607,2
40609,1
40610,2
40611,2
40613,2
40614,0
40615,0
40618,0
40620,0
